id,title,disease_general,disease,pubmed,source_database,access_link,open_status,ethnicity,sex,tissue,sequencing_platform,experiment_design,sample_type,summary,citation_count,publication_date,submission_date,last_update_date,contact_name,contact_email,contact_institute,data_tier,tissue_location,supplementary_information,cell_count,organism,doi,development_stage
ALLEN_data_product_500823844,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/500823844,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497124624, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/500823844"", ""id"": 500823844, ""path"": ""/external/mousecelltypes/prod6/Single_Cell_Analysis_Run_497124624/ar_497124624.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536271731,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536271731,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536102917, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536271731"", ""id"": 536271731, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536102917/ar_536102917.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517554173,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517554173,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517341223, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517554173"", ""id"": 517554173, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517341223/ar_517341223.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_523031835,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/523031835,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522928241, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/523031835"", ""id"": 523031835, ""path"": ""/external/mousecelltypes/prod17/Single_Cell_Analysis_Run_522928241/ar_522928241.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_510454165,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/510454165,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 510239814, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/510454165"", ""id"": 510454165, ""path"": ""/external/mousecelltypes/prod9/Single_Cell_Analysis_Run_510239814/ar_510239814.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531096497,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531096497,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531021240, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531096497"", ""id"": 531096497, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531021240/ar_531021240.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522306097,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522306097,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521821440, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522306097"", ""id"": 522306097, ""path"": ""/external/mousecelltypes/prod15/Single_Cell_Analysis_Run_521821440/ar_521821440.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531262392,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531262392,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531046670, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531262392"", ""id"": 531262392, ""path"": ""/external/mousecelltypes/prod28/Single_Cell_Analysis_Run_531046670/ar_531046670.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_543033741,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/543033741,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 542212918, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/543033741"", ""id"": 543033741, ""path"": ""/external/mousecelltypes/prod33/Single_Cell_Analysis_Run_542212918/ar_542212918.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536260818,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536260818,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536102200, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536260818"", ""id"": 536260818, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536102200/ar_536102200.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497333034,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497333034,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497123450, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497333034"", ""id"": 497333034, ""path"": ""/external/mousecelltypes/prod5/Single_Cell_Analysis_Run_497123450/ar_497123450.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531172189,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531172189,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531021763, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531172189"", ""id"": 531172189, ""path"": ""/external/mousecelltypes/prod27/Single_Cell_Analysis_Run_531021763/ar_531021763.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_496207758,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/496207758,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 496100422, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/496207758"", ""id"": 496207758, ""path"": ""/external/tbi/prod17/Rnaseq_Analysis_Run_496100422/ar_496100422.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_516435851,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516435851,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 516261769, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516435851"", ""id"": 516435851, ""path"": ""/external/mousecelltypes/prod11/Single_Cell_Analysis_Run_516261769/ar_516261769.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_280140393,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/280140393,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 708703, ""attachable_type"": ""Specimen"", ""download_link"": ""/api/v2/well_known_file_download/280140393"", ""id"": 280140393, ""path"": ""/external/devhuman/prod22/specimen_708703/HSB_149_S1C_L_RNASeq_Gene.txt"", ""well_known_file_type_id"": 121134332}",,,,
ALLEN_data_product_497428909,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497428909,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497123785, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497428909"", ""id"": 497428909, ""path"": ""/external/mousecelltypes/prod5/Single_Cell_Analysis_Run_497123785/ar_497123785.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_510416403,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/510416403,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 510239546, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/510416403"", ""id"": 510416403, ""path"": ""/external/mousecelltypes/prod9/Single_Cell_Analysis_Run_510239546/ar_510239546.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_497279262,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497279262,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497122197, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497279262"", ""id"": 497279262, ""path"": ""/external/mousecelltypes/prod4/Single_Cell_Analysis_Run_497122197/ar_497122197.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_516470631,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/516470631,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 516262101, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/516470631"", ""id"": 516470631, ""path"": ""/external/mousecelltypes/prod11/Single_Cell_Analysis_Run_516262101/ar_516262101.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_540886385,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540886385,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539595774, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540886385"", ""id"": 540886385, ""path"": ""/external/mousecelltypes/prod33/Single_Cell_Analysis_Run_539595774/ar_539595774.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519869297,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519869297,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519764573, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519869297"", ""id"": 519869297, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519764573/ar_519764573.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517532670,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517532670,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517335635, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517532670"", ""id"": 517532670, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517335635/ar_517335635.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519938010,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519938010,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765929, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519938010"", ""id"": 519938010, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765929/ar_519765929.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522388508,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522388508,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521822134, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522388508"", ""id"": 522388508, ""path"": ""/external/mousecelltypes/prod16/Single_Cell_Analysis_Run_521822134/ar_521822134.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_540450641,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540450641,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539576062, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540450641"", ""id"": 540450641, ""path"": ""/external/mousecelltypes/prod32/Single_Cell_Analysis_Run_539576062/ar_539576062.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_531254921,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/531254921,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 531046435, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/531254921"", ""id"": 531254921, ""path"": ""/external/mousecelltypes/prod28/Single_Cell_Analysis_Run_531046435/ar_531046435.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_542478370,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/542478370,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 542213735, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/542478370"", ""id"": 542478370, ""path"": ""/external/mousecelltypes/prod34/Single_Cell_Analysis_Run_542213735/ar_542213735.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536266112,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536266112,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536102485, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536266112"", ""id"": 536266112, ""path"": ""/external/mousecelltypes/prod29/Single_Cell_Analysis_Run_536102485/ar_536102485.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_312899055,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/312899055,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 305430151, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/312899055"", ""id"": 312899055, ""path"": ""/external/gbm/prod7/Bam_Anonymization_Run_307746090/ar_305430151_aligned_genome_anonymized.sorted.bam.bai"", ""well_known_file_type_id"": 305128736}",,,,
ALLEN_data_product_497316680,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/497316680,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 497122953, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/497316680"", ""id"": 497316680, ""path"": ""/external/mousecelltypes/prod4/Single_Cell_Analysis_Run_497122953/ar_497122953.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519902442,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519902442,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765130, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519902442"", ""id"": 519902442, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765130/ar_519765130.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_507587823,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/507587823,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 507205013, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/507587823"", ""id"": 507587823, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_507205013/ar_507205013.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_510285492,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/510285492,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 510238627, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/510285492"", ""id"": 510285492, ""path"": ""/external/mousecelltypes/prod8/Single_Cell_Analysis_Run_510238627/ar_510238627.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519896190,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519896190,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519764952, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519896190"", ""id"": 519896190, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519764952/ar_519764952.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519930339,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519930339,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519765600, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519930339"", ""id"": 519930339, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519765600/ar_519765600.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_530997956,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/530997956,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530879959, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/530997956"", ""id"": 530997956, ""path"": ""/external/mousecelltypes/prod26/Single_Cell_Analysis_Run_530879959/ar_530879959.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_523045663,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/523045663,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 522928375, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/523045663"", ""id"": 523045663, ""path"": ""/external/mousecelltypes/prod17/Single_Cell_Analysis_Run_522928375/ar_522928375.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536415047,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536415047,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 536159380, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536415047"", ""id"": 536415047, ""path"": ""/external/mousecelltypes/prod30/Single_Cell_Analysis_Run_536159380/ar_536159380.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522283324,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522283324,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521821134, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522283324"", ""id"": 522283324, ""path"": ""/external/mousecelltypes/prod15/Single_Cell_Analysis_Run_521821134/ar_521821134.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_537733882,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/537733882,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 537330964, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/537733882"", ""id"": 537733882, ""path"": ""/external/mousecelltypes/prod31/Single_Cell_Analysis_Run_537330964/ar_537330964.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522394704,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522394704,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521822614, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522394704"", ""id"": 522394704, ""path"": ""/external/mousecelltypes/prod16/Single_Cell_Analysis_Run_521822614/ar_521822614.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_524272648,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/524272648,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 523919409, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/524272648"", ""id"": 524272648, ""path"": ""/external/mousecelltypes/prod19/Single_Cell_Analysis_Run_523919409/ar_523919409.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_519877452,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/519877452,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 519764684, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/519877452"", ""id"": 519877452, ""path"": ""/external/mousecelltypes/prod14/Single_Cell_Analysis_Run_519764684/ar_519764684.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_522390559,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522390559,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521822240, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522390559"", ""id"": 522390559, ""path"": ""/external/mousecelltypes/prod16/Single_Cell_Analysis_Run_521822240/ar_521822240.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_540514320,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/540514320,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539594875, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/540514320"", ""id"": 540514320, ""path"": ""/external/mousecelltypes/prod33/Single_Cell_Analysis_Run_539594875/ar_539594875.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_517533886,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/517533886,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 517340574, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/517533886"", ""id"": 517533886, ""path"": ""/external/mousecelltypes/prod12/Single_Cell_Analysis_Run_517340574/ar_517340574.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_280141752,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/280141752,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 707206, ""attachable_type"": ""Specimen"", ""download_link"": ""/api/v2/well_known_file_download/280141752"", ""id"": 280141752, ""path"": ""/external/devhuman/prod22/specimen_707206/HSB_175_VFC_U_RNASeq_Exon.txt"", ""well_known_file_type_id"": 121134334}",,,,
ALLEN_data_product_522206362,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/522206362,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 521820895, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/522206362"", ""id"": 522206362, ""path"": ""/external/mousecelltypes/prod15/Single_Cell_Analysis_Run_521820895/ar_521820895.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_536244178,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/536244178,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 530115291, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/536244178"", ""id"": 536244178, ""path"": ""/external/mousecelltypes/prod25/Single_Cell_Analysis_Run_530115291/ar_530115291.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
ALLEN_data_product_539630327,,normal,healthy control,,Allen Brain Map API (data_product),https://portal.brain-map.org/explore/rnaseq/539630327,public,,,brain,,data_product,single cell,,0,,,,Allen Institute for Brain Science,support@brain-map.org,Allen Institute,processed_matrix,brain,"{""attachable_id"": 539574874, ""attachable_type"": ""RnaseqProfile"", ""download_link"": ""/api/v2/well_known_file_download/539630327"", ""id"": 539630327, ""path"": ""/external/mousecelltypes/prod31/Single_Cell_Analysis_Run_539574874/ar_539574874.genes.results"", ""well_known_file_type_id"": 267380639}",,,,
